amount,transaction_hour,account_age_days,num_prev_transactions,is_foreign,is_high_risk_country,has_chargeback_history,fraud_label
35.92,1,599,404,1,0,1,1
539.28,7,347,240,0,1,0,0
2493.38,15,1003,153,0,0,1,0
2586.0,14,392,183,0,1,0,0
4314.17,13,1033,206,0,1,1,1
1309.8,15,2471,346,1,1,1,1
4522.25,19,102,464,0,0,0,0
840.1,5,1868,138,0,0,0,0
1855.54,1,515,12,0,0,0,0
4117.12,14,3698,382,1,0,0,0
3443.14,15,735,84,0,1,0,0
1901.66,13,3452,320,0,1,1,0
1252.91,20,2573,151,1,0,1,0
1336.18,2,3902,53,1,0,0,0
2569.18,3,1591,127,0,1,0,1
3428.0,7,3138,370,1,0,0,0
3607.01,18,3120,257,1,0,1,1
3493.61,18,2848,146,1,0,0,0
3162.92,7,2185,457,0,1,0,0
1017.36,1,2297,81,1,1,0,1
4951.87,11,120,436,0,0,0,0
2343.51,9,1561,226,1,1,0,0
2789.27,20,3823,88,0,0,0,0
4945.93,4,2472,346,0,0,0,0
670.32,20,2457,407,0,1,0,0
610.32,11,2660,399,0,0,1,0
2164.15,9,403,255,1,1,0,0
3533.76,13,300,2,1,0,0,1
2969.77,6,3675,21,0,0,0,0
569.65,5,2269,1,1,1,0,1
4903.0,3,1358,305,1,1,0,1
2528.88,3,698,357,0,0,0,0
2049.26,18,755,146,1,0,1,0
2973.29,4,3076,133,1,0,1,1
2187.87,9,201,491,1,0,1,0
279.69,14,2736,373,1,0,1,0
626.72,4,3119,307,0,1,1,1
4327.73,19,3146,306,0,1,1,1
3239.25,7,3577,110,0,1,0,0
4993.77,7,2604,442,0,1,1,1
4588.16,20,3476,325,1,0,1,1
2922.54,19,3391,279,1,1,0,1
247.54,7,2182,469,0,1,0,0
1378.79,2,2310,427,1,1,1,1
4893.98,16,3069,26,1,1,1,1
2726.2,17,2934,43,0,0,1,0
1515.16,15,516,246,0,1,0,0
1984.8,1,596,385,0,0,0,0
2165.92,13,2331,272,1,0,1,0
1260.74,2,805,16,0,1,0,0
4011.44,17,995,499,1,0,0,0
2859.91,0,749,361,1,0,1,1
875.97,22,3693,286,0,1,1,0
2975.92,2,25,320,1,0,0,1
2548.08,9,1442,312,1,0,1,1
1250.26,5,1976,23,0,0,0,0
2552.05,18,2176,214,0,0,0,0
300.56,15,2836,90,0,0,1,0
2064.75,15,825,478,0,0,1,0
824.85,7,3893,392,0,0,1,0
3662.27,1,2880,163,1,0,0,1
712.37,16,846,419,1,1,1,1
1047.56,0,3068,296,1,0,1,1
2169.49,14,3280,25,0,0,1,0
901.72,11,2802,324,0,1,1,0
3785.18,2,3479,369,1,1,0,1
1666.68,20,3546,192,0,0,1,0
4673.76,22,2695,400,1,0,1,1
2704.01,5,1201,230,0,0,0,0
2242.55,0,2672,438,0,0,1,0
3331.63,14,1969,283,1,0,1,1
3562.64,10,960,367,0,0,1,0
4129.13,7,877,134,1,1,1,1
4410.76,19,3939,37,1,1,0,1
696.84,23,3202,24,0,1,1,0
3137.09,15,3077,375,0,0,0,0
132.24,22,1032,131,1,0,0,0
4746.33,11,521,72,0,1,1,1
85.37,21,11,445,1,1,1,1
428.08,14,1420,65,0,0,0,0
4871.83,9,420,88,1,0,0,0
3898.32,15,1035,348,0,0,0,0
463.84,8,3610,144,1,1,1,1
534.56,1,450,496,1,0,1,1
4843.37,19,1263,66,1,0,1,1
652.62,7,2019,129,0,1,1,0
434.51,15,3995,279,1,1,0,0
803.65,10,1267,405,1,1,0,0
4806.03,18,190,433,1,1,1,1
3131.97,15,2020,201,1,0,0,0
1032.69,4,2528,255,0,0,1,0
2181.62,1,3189,393,1,0,1,1
4540.42,6,539,163,0,0,1,0
4878.21,16,1164,153,1,0,0,0
2730.37,7,1487,152,1,0,0,0
4830.24,7,3785,44,1,0,0,0
4306.73,1,3495,432,1,0,1,1
1020.45,20,269,144,0,0,0,0
3805.04,10,688,160,0,0,0,0
3427.78,6,250,224,0,1,0,0
390.43,20,3906,102,0,0,0,0
3185.63,21,55,16,1,0,1,1
332.94,8,3322,212,0,0,1,0
2314.23,19,424,475,1,0,1,0
4336.5,23,1615,39,1,0,0,0
3740.95,8,2116,117,0,0,1,0
4175.51,3,1932,464,1,1,0,1
726.85,20,2389,274,1,0,1,0
852.56,15,1391,101,0,0,0,0
3069.3,21,1061,280,0,1,1,1
2474.24,3,2264,370,1,1,1,1
3581.42,11,1812,106,0,0,1,0
3218.93,4,259,325,0,0,1,1
3157.41,0,2011,220,0,0,0,0
4742.74,15,1112,484,0,0,1,0
3736.5,9,2745,161,1,0,1,1
3800.09,3,2431,401,1,0,1,1
4487.75,11,3134,33,0,0,1,0
2819.54,3,1941,126,1,0,0,1
3335.17,14,3832,251,0,0,1,0
3293.69,21,1645,71,0,1,0,0
1405.41,4,1334,114,1,1,0,1
2462.84,4,3713,433,1,1,1,1
1717.3,23,948,467,1,0,0,0
4016.92,17,2067,379,1,1,1,1
1972.89,16,3957,113,1,1,1,1
2906.2,2,1954,94,1,1,1,1
4799.71,22,3027,478,1,0,1,1
507.12,8,1477,56,1,0,0,0
1003.45,20,3916,380,0,1,0,0
2485.27,21,1431,475,0,0,0,0
4379.57,19,748,102,1,1,1,1
4621.39,19,2126,304,0,1,0,0
1744.6,21,184,176,0,1,1,0
1483.97,16,402,228,0,0,0,0
4693.13,2,2137,427,0,0,0,0
1775.91,2,2934,304,1,1,0,1
238.41,2,3993,428,1,0,1,1
2041.6,2,3230,168,1,1,0,1
4854.09,16,2179,53,0,0,0,0
4233.07,2,1396,375,1,1,0,1
2424.72,10,395,313,1,1,0,0
2720.94,8,1977,60,0,0,0,0
3909.0,10,793,65,0,1,1,1
2572.89,3,3397,390,1,1,1,1
3194.28,3,3577,137,0,0,1,1
571.6,11,877,174,1,1,0,0
4288.18,9,2362,100,1,0,1,1
4093.46,7,3753,104,1,1,0,1
492.4,6,2798,182,0,1,0,0
1044.95,1,3247,56,0,1,0,0
1656.34,12,2363,37,1,1,1,1
3208.19,1,2731,400,0,1,1,1
2734.46,16,1117,290,0,1,0,0
2820.64,7,2418,359,0,0,1,0
1412.42,3,3915,41,0,1,1,1
1563.29,10,307,306,0,1,0,0
813.61,4,3373,297,1,0,1,1
2233.02,2,3992,65,0,0,0,0
4836.18,5,350,6,1,1,0,1
4385.66,14,270,373,0,0,0,0
1557.81,11,2070,99,1,0,0,0
2035.09,12,3694,292,1,1,1,1
4325.02,15,3598,389,0,1,1,1
2037.73,20,1722,380,0,1,1,0
832.97,6,174,49,1,1,1,1
3626.85,2,3083,207,0,1,1,1
4556.85,20,2843,470,0,0,1,0
3503.81,19,3713,293,0,0,0,0
181.8,21,1052,76,0,0,1,0
1220.19,11,750,174,0,0,0,0
556.6,16,62,472,1,0,0,0
1026.41,21,3066,431,0,1,0,0
2893.53,17,3241,397,1,1,1,1
3569.34,12,2434,186,1,0,1,1
318.04,16,31,339,1,1,1,1
2499.05,15,3828,161,0,0,1,0
2293.87,5,2016,64,1,1,1,1
2699.95,15,1288,95,0,1,0,0
2484.72,17,2452,294,1,0,1,0
1210.59,22,420,4,0,1,1,1
4223.83,3,914,246,1,1,1,1
548.05,3,1187,292,1,0,1,1
3796.41,20,488,37,0,1,0,0
2947.63,6,188,350,0,1,1,1
2182.47,21,2586,324,0,1,1,0
2780.56,22,3599,113,0,1,1,1
293.39,1,3480,405,0,1,1,1
425.25,2,3927,14,1,1,1,1
596.69,2,1647,105,0,1,0,0
3222.01,4,3799,389,1,1,1,1
1510.59,15,1881,27,1,1,0,0
2732.38,0,3749,388,1,1,0,1
473.03,4,1804,353,1,1,1,1
2781.04,10,1895,15,0,1,0,0
1240.26,21,3100,247,1,1,0,0
4834.9,16,2449,177,0,1,1,1
895.77,14,1771,485,1,1,1,1
4349.08,3,3749,402,0,1,0,1
2075.56,23,361,23,1,1,1,1
3943.98,2,1424,467,1,0,0,1
1372.51,11,3733,39,0,1,0,0
2084.18,3,3310,98,1,0,0,0
1784.78,10,2500,466,1,0,1,0
2132.76,3,1721,34,1,0,0,0
4534.56,6,1420,24,0,0,0,0
4570.43,14,1973,171,0,1,0,0
3883.1,17,2359,115,1,1,1,1
2984.05,16,2508,260,0,1,1,1
1735.87,3,291,171,1,0,1,1
918.33,19,818,88,1,0,1,0
424.81,16,808,277,0,0,0,0
3567.67,7,3746,257,1,1,0,1
4747.61,8,2033,339,0,1,0,0
2282.06,22,988,419,0,0,0,0
2021.38,4,913,304,1,1,1,1
4951.81,16,1767,290,1,0,0,0
2346.45,21,3002,412,1,0,0,0
3799.77,11,248,480,0,0,1,0
21.46,1,219,284,0,1,0,0
4038.47,22,1360,323,0,1,0,0
2444.31,3,2703,440,0,1,0,0
4234.67,18,2804,216,0,1,1,1
3653.62,1,1742,403,1,0,1,1
4917.95,0,1652,390,0,1,1,1
3935.79,17,3497,322,0,1,1,1
433.53,19,3646,304,0,1,0,0
1509.51,9,2086,266,1,1,1,1
3216.95,1,2588,137,0,0,0,0
1535.6,0,3271,41,0,1,1,1
2611.1,14,507,322,0,0,1,0
4684.95,1,2188,38,0,1,0,1
764.07,2,2154,336,1,0,1,1
136.95,2,2640,135,1,1,0,1
1742.18,9,991,172,1,0,0,0
449.24,4,2840,357,1,0,0,0
3573.42,12,2419,144,1,0,0,0
54.63,17,3934,330,0,1,0,0
2137.76,0,3877,191,1,0,0,0
4010.06,12,929,136,0,1,1,1
4207.03,12,1291,98,1,0,1,1
789.25,4,2825,100,1,0,1,1
3000.4,21,1936,56,1,0,1,1
4357.31,17,647,393,0,1,0,0
290.62,9,3707,53,1,1,1,1
2115.59,11,900,29,0,0,1,0
403.73,9,805,297,0,1,0,0
59.6,22,3635,48,0,1,0,0
1150.13,1,35,240,0,0,0,0
3898.56,10,2863,445,1,0,0,0
4335.69,19,457,446,1,0,0,0
3076.61,10,3241,74,0,0,1,0
1277.33,0,2441,144,1,1,1,1
3320.16,19,3816,400,0,0,1,0
1973.05,0,1497,217,1,1,0,1
1484.45,7,3126,408,0,1,1,0
235.6,23,716,118,0,0,1,0
2393.5,21,1770,467,1,1,1,1
4594.8,0,1817,114,0,1,0,1
753.47,14,3595,264,1,1,0,0
4681.67,2,84,291,0,1,0,1
2481.55,13,1402,303,0,0,1,0
2716.34,10,3556,494,1,1,0,1
1279.68,15,3104,414,0,0,0,0
739.61,21,2978,72,1,1,0,0
531.9,23,2282,376,0,0,1,0
2555.97,15,826,109,1,1,0,1
2407.13,7,2107,96,1,1,0,0
4131.38,23,2379,467,0,1,0,0
3636.2,3,1389,401,1,1,0,1
1535.91,21,2791,426,0,0,0,0
4031.28,9,1141,345,1,1,0,1
163.15,22,321,153,0,0,1,0
2830.64,11,1578,73,0,0,1,0
1824.92,16,2287,37,1,1,1,1
305.32,18,2361,375,1,1,0,0
2702.23,9,3621,318,0,0,0,0
2184.13,1,3431,268,1,0,1,1
221.11,17,71,272,1,0,0,0
2641.78,19,3831,31,0,0,1,0
65.79,10,1247,13,0,0,1,0
713.2,23,1189,156,0,1,1,0
3362.57,1,3318,419,0,1,0,1
1979.12,12,1144,394,1,1,0,0
4549.78,10,722,302,1,1,0,1
1040.86,19,1030,260,1,1,1,1
1717.79,5,1679,150,1,1,1,1
1956.2,16,1171,334,1,1,1,1
3908.45,3,1850,442,1,0,1,1
2058.21,18,3638,448,0,1,1,0
1986.8,12,1215,494,1,0,0,0
2779.83,9,516,189,0,1,0,0
3690.66,16,2477,309,1,0,0,0
1422.52,8,1478,195,0,1,1,0
3986.37,16,2334,199,1,0,0,0
2451.56,15,3876,131,1,0,0,0
162.58,11,1797,241,0,0,0,0
590.83,11,786,422,1,1,0,0
755.06,7,2933,196,0,0,0,0
3335.17,6,2228,91,1,1,0,1
976.47,15,560,371,0,1,0,0
18.22,10,1271,349,1,0,0,0
264.84,13,552,180,1,0,1,0
230.77,1,225,258,0,1,0,0
2002.78,22,2665,327,0,1,0,0
2787.51,10,3096,460,1,1,1,1
3885.94,18,3591,59,1,0,1,1
910.63,6,3948,284,0,1,0,0
4142.07,23,1153,461,1,0,1,1
3096.26,1,2755,438,1,0,0,1
1743.2,22,1225,290,0,1,1,0
3543.15,6,1386,34,0,0,1,0
4936.93,2,2339,9,0,1,0,1
1168.54,16,1474,201,0,1,1,0
2980.01,22,1573,397,1,1,0,1
3547.77,12,341,31,0,0,0,0
3424.53,20,3989,226,0,1,0,0
2285.16,3,2671,50,1,1,1,1
4113.31,7,3532,83,1,1,0,1
207.1,12,1087,125,0,1,1,0
4157.37,4,3281,315,0,0,0,0
4409.15,3,3746,383,1,0,0,1
4921.29,21,662,481,0,0,0,0
1243.83,15,1669,217,0,1,1,0
171.03,4,797,25,0,0,1,0
2470.22,6,3961,179,1,1,0,0
2852.21,17,3776,184,0,1,1,1
4043.38,14,2101,358,1,1,0,1
3099.54,6,2467,38,1,0,1,1
2325.2,8,2401,190,0,0,0,0
319.61,17,3012,266,0,0,1,0
2165.79,3,2805,213,0,0,0,0
2736.35,22,3063,24,0,0,0,0
441.19,14,2434,129,0,0,0,0
717.97,13,1,452,0,0,1,0
364.01,20,2603,226,1,0,1,0
4380.19,6,526,103,1,0,1,1
2920.65,0,1776,458,1,1,0,1
4050.85,6,241,59,1,0,1,1
1312.82,23,1395,289,0,1,1,0
1873.54,13,2402,380,1,0,1,0
1526.0,0,1691,463,0,1,0,0
3550.7,12,3397,135,1,0,1,1
364.86,19,2504,27,1,0,1,0
658.64,6,1110,268,0,1,0,0
1798.76,10,2959,477,1,0,1,0
3014.07,22,3657,126,0,0,1,0
3682.51,14,454,186,1,0,1,1
132.41,17,3721,10,0,0,1,0
1864.99,20,2368,443,0,1,1,0
1033.33,12,2595,134,0,1,1,0
1832.95,6,3628,369,0,1,0,0
3278.85,7,2714,396,0,0,1,0
3634.03,21,3778,198,1,1,0,1
1751.54,10,2895,349,1,1,1,1
4764.06,7,84,152,1,1,0,1
4803.9,15,1335,164,0,1,1,1
2019.55,12,1559,336,0,0,0,0
4538.75,15,2703,143,1,1,0,1
4338.23,20,2074,98,1,0,0,0
2945.45,20,3574,282,1,1,1,1
4856.63,23,2271,103,0,1,0,0
255.17,21,635,246,0,1,1,0
1131.51,1,3504,60,0,0,1,0
2292.33,9,263,49,1,1,0,0
2153.47,1,2581,307,0,1,0,0
1526.88,20,567,410,0,1,1,0
1859.64,17,951,31,1,0,0,0
2130.61,5,3693,211,0,0,0,0
720.71,15,3423,360,1,0,1,0
1724.98,4,1259,137,0,0,1,0
1611.54,22,1967,32,0,1,0,0
1229.23,1,3078,29,0,0,0,0
4326.21,22,3187,117,0,0,1,0
626.76,9,1796,47,1,1,0,0
1404.79,22,3978,266,1,1,0,0
4002.6,13,827,288,1,1,1,1
2108.73,10,2967,398,1,1,1,1
3435.14,5,3185,436,0,1,0,0
4837.54,1,487,386,1,1,0,1
2323.18,8,2549,409,0,0,0,0
344.07,22,43,114,1,0,0,0
2117.57,10,3277,51,0,1,0,0
562.57,2,3518,94,1,0,1,1
4414.58,20,2161,50,1,1,1,1
4370.97,3,2015,403,1,1,1,1
979.23,0,3245,131,0,1,0,0
3103.26,5,2851,392,1,1,0,1
3177.71,13,348,313,1,1,0,1
4068.76,3,777,209,0,1,0,1
1030.74,1,3925,191,1,0,0,0
3492.5,21,2844,168,1,1,0,1
2020.12,21,503,207,0,1,1,0
799.05,10,3238,406,0,1,0,0
4066.29,2,2621,385,0,0,0,0
836.36,22,3021,276,0,1,1,0
1036.47,8,319,332,1,1,1,1
4484.43,1,1650,488,0,0,0,0
3946.55,16,3527,223,1,1,1,1
4803.7,4,3341,302,0,1,0,1
1522.94,3,3436,305,1,0,0,0
2438.81,6,823,415,0,1,0,0
1468.55,14,1452,197,1,0,1,0
3415.59,10,2174,224,0,0,1,0
3938.01,15,657,56,1,1,0,1
836.01,18,739,161,1,0,0,0
622.18,10,823,89,0,1,0,0
1569.09,1,784,312,1,0,0,0
791.55,19,261,44,0,1,0,0
993.08,21,3048,251,1,0,0,0
4945.1,9,2656,338,0,0,0,0
2792.15,12,641,325,0,1,1,1
4867.77,9,1383,109,1,0,1,1
1310.29,7,1415,160,1,0,1,0
358.59,11,174,180,1,0,1,0
3124.91,4,2682,275,1,0,1,1
493.5,6,2875,419,0,1,1,0
1849.32,17,959,294,1,1,0,0
4681.5,12,3265,365,0,1,0,0
1596.09,13,1917,472,1,0,0,0
4002.66,14,3836,213,0,1,1,1
3034.36,14,2576,206,1,1,1,1
1011.91,22,806,361,0,0,0,0
3924.01,5,2461,395,1,0,1,1
4514.57,1,2699,127,1,0,1,1
1290.36,20,586,264,1,1,1,1
4116.39,21,768,20,0,0,1,0
2976.58,10,1841,156,1,1,1,1
738.26,13,3684,9,1,1,1,1
1112.66,21,2843,233,0,1,0,0
19.58,17,3090,124,0,0,0,0
2563.3,6,677,473,1,1,1,1
1832.76,22,3425,292,1,0,0,0
4304.47,17,3458,325,0,1,1,1
3198.5,4,1653,217,0,0,0,0
3599.34,5,1518,416,1,0,1,1
4080.37,19,2610,445,1,1,0,1
31.34,6,2465,99,1,0,1,0
1056.65,6,3518,195,0,1,1,0
1798.22,15,1800,189,1,1,1,1
694.11,18,230,489,1,0,1,0
4983.87,15,3925,119,0,0,0,0
366.52,13,3027,44,1,0,0,0
2949.1,0,1527,149,0,1,1,1
2349.47,1,3905,406,0,0,0,0
4560.06,21,3778,317,0,0,0,0
1636.89,5,980,325,1,0,1,0
3877.61,16,900,9,1,0,0,0
1160.14,1,1203,147,1,0,1,1
2684.29,4,3350,439,0,1,0,1
2504.76,21,2022,308,1,1,1,1
3287.29,8,2097,64,1,1,1,1
1406.38,16,2372,300,1,0,0,0
3880.67,9,3464,98,1,0,1,1
662.47,1,1338,146,1,0,1,1
4241.18,2,3887,82,1,1,0,1
4377.23,3,3890,31,1,1,1,1
1364.84,6,873,245,1,1,0,0
4640.31,5,2192,4,0,0,0,0
3986.93,9,4,436,1,1,0,1
450.87,14,119,31,1,0,0,0
4733.94,0,3179,430,0,0,0,0
724.18,11,2364,285,0,1,0,0
2749.62,7,627,319,0,1,1,1
1383.14,2,3586,67,0,0,0,0
4376.57,6,965,184,0,0,1,0
2528.69,0,2593,296,1,0,0,1
2410.45,17,2491,362,1,0,1,0
1549.48,3,1458,14,1,0,1,1
4897.66,17,3017,414,0,1,1,1
4322.16,11,1999,197,1,1,1,1
2016.61,22,481,121,1,0,1,0
907.44,22,1887,410,1,1,1,1
4554.59,18,114,117,0,0,0,0
4458.26,12,803,491,0,0,0,0
163.69,4,1430,310,1,1,0,1
3980.96,1,1266,110,1,1,1,1
3007.01,3,3677,98,0,1,1,1
2955.97,19,2200,97,0,0,1,0
1184.76,17,767,19,1,1,1,1
1025.18,17,292,285,0,0,0,0
1016.45,17,3814,228,0,0,1,0
4313.97,10,1047,89,0,1,1,1
1954.12,13,1411,7,0,0,0,0
4714.95,16,433,36,1,0,0,0
3948.59,14,1464,474,1,1,0,1
3531.57,3,2444,191,1,1,1,1
4579.56,21,535,9,0,0,0,0
1704.48,2,781,184,0,0,1,0
2000.04,4,2181,220,1,0,1,1
4163.42,7,120,112,1,1,0,1
4744.51,14,2933,68,1,0,1,1
4255.39,4,1966,350,0,0,0,0
314.0,22,2813,142,1,0,1,0
4376.46,12,1374,327,0,1,1,1
4767.61,22,3880,463,1,1,1,1
3638.44,21,512,296,0,1,1,1
3998.0,7,2318,430,0,1,1,1
2265.92,17,1939,105,0,0,1,0
1551.68,11,663,408,1,0,1,0
102.07,13,1297,118,1,0,1,0
3125.57,14,3308,480,0,1,1,1
3181.35,21,1431,426,0,0,1,0
3485.74,5,1082,292,0,0,0,0
356.16,19,2671,112,1,1,1,1
4688.44,19,1924,495,0,1,0,0
4127.75,5,1208,268,1,1,1,1
4253.66,5,1986,298,1,0,0,0
4817.93,16,42,258,0,1,0,1
2330.27,18,892,206,0,0,1,0
4848.47,13,983,229,1,0,0,0
3346.82,5,1386,318,0,1,0,0
2480.74,5,3571,121,1,1,1,1
2667.86,6,1659,8,0,0,1,0
45.92,20,2862,314,0,0,1,0
3325.27,2,2828,403,0,1,0,1
873.7,2,3841,61,1,1,1,1
2269.1,6,3225,299,1,1,1,1
1855.18,12,2526,159,1,1,0,0
720.19,9,1107,318,1,0,0,0
2249.54,8,3663,309,1,0,0,0
4294.69,17,822,324,1,1,1,1
2332.15,12,966,287,1,0,0,0
4084.37,8,2577,456,1,0,1,1
406.4,19,847,382,1,0,1,0
3869.83,10,1433,34,0,1,1,1
3877.62,16,1484,184,1,0,0,0
1720.71,2,1367,497,0,1,0,0
895.66,11,3862,50,1,1,0,0
1731.07,5,1395,147,0,1,0,0
3345.93,10,1690,37,0,1,1,1
4108.91,3,1260,251,1,0,1,1
4693.7,15,2727,20,0,0,1,0
4081.85,15,1488,362,0,0,0,0
4548.57,15,2424,297,1,1,0,1
2143.87,21,3107,322,0,0,1,0
3811.06,0,505,421,0,0,1,1
4207.24,22,2703,194,1,0,1,1
2840.82,21,751,243,1,0,1,1
300.04,2,2413,238,1,1,1,1
4807.01,18,1694,388,1,0,1,1
908.14,5,1749,427,1,1,0,0
675.07,12,3632,42,1,1,1,1
1594.64,1,1381,216,1,0,0,0
2151.85,3,888,55,0,0,0,0
2355.45,23,227,372,0,1,0,0
977.74,7,3959,73,0,0,1,0
3164.49,0,256,290,1,1,0,1
2394.61,11,2879,162,0,0,0,0
4420.76,5,1215,322,0,0,1,0
3591.9,14,1950,162,1,0,0,0
4536.26,6,314,43,1,0,0,0
534.78,19,43,310,0,0,1,0
4502.01,20,3870,244,1,1,1,1
4953.87,12,2160,232,0,0,1,0
316.31,11,2722,294,1,0,1,0
1190.6,3,932,55,0,0,0,0
1578.06,10,2019,132,0,0,1,0
1624.94,19,824,269,0,1,0,0
406.07,16,3201,166,0,1,0,0
2836.64,7,2813,359,1,0,1,1
307.26,16,2661,100,1,1,0,0
1509.91,12,778,421,1,1,0,0
3022.93,15,152,221,1,0,1,1
2062.8,8,1275,93,0,1,0,0
2476.57,4,569,333,0,0,1,0
220.14,4,2967,354,1,0,1,1
4731.08,6,261,13,1,1,0,1
4632.38,7,2758,466,0,1,1,1
4137.83,10,3782,251,1,0,0,0
980.23,13,2905,129,1,1,0,0
1195.49,23,1255,301,1,0,1,0
4370.73,21,3580,489,1,1,1,1
4681.58,16,1792,336,1,0,1,1
2049.7,2,3376,212,0,1,0,0
4250.15,8,956,203,1,0,0,0
3610.32,3,2486,237,1,1,0,1
2429.95,14,1387,131,0,0,1,0
3996.3,13,3274,35,0,1,0,0
2126.87,9,2672,304,0,1,1,0
3565.27,14,561,235,1,0,1,1
1462.62,21,1616,212,1,0,0,0
3532.74,11,3405,152,0,1,1,1
4748.12,16,1243,459,0,1,0,0
3771.46,18,3231,242,1,0,1,1
1023.98,6,758,275,1,1,0,0
55.91,23,2892,198,0,1,0,0
2060.85,11,2743,454,1,1,0,0
4706.51,11,1245,60,1,1,1,1
3781.97,19,3657,344,0,1,0,0
2920.79,9,2303,441,0,0,0,0
3078.63,21,1306,50,1,1,0,1
629.5,14,3177,16,1,1,1,1
411.33,21,2645,15,0,1,1,0
605.42,1,2298,227,1,1,0,1
4342.46,0,1022,346,1,1,1,1
1961.59,0,1139,460,1,0,1,1
213.07,19,2266,73,0,1,0,0
803.82,23,3093,158,0,0,0,0
1496.38,0,1004,283,1,1,0,1
2480.01,9,2072,181,0,0,0,0
984.07,8,3712,256,0,1,1,0
528.32,23,1337,391,1,1,1,1
4667.61,20,1121,334,1,0,0,0
2967.9,23,1510,102,1,1,0,1
701.36,3,288,282,1,1,1,1
940.89,6,3702,362,1,0,1,0
3748.1,8,2320,21,1,1,1,1
4478.49,4,3007,68,0,0,0,0
2279.58,11,2840,81,0,1,0,0
2337.1,11,137,153,1,0,0,0
234.67,11,1013,485,0,0,0,0
4914.13,18,847,451,1,1,1,1
4751.78,10,1233,354,1,1,0,1
2014.13,16,359,279,1,0,1,0
4787.7,13,529,131,0,0,1,0
697.37,4,2501,373,0,1,0,0
3431.59,14,1211,306,0,1,0,0
2066.31,10,1058,53,1,0,1,0
1455.12,19,1971,313,1,1,0,0
923.06,2,1559,477,0,1,1,1
235.23,18,3119,176,1,0,1,0
1877.95,2,3122,486,0,1,0,0
1257.19,10,3067,113,0,0,0,0
3520.82,2,2250,472,0,1,1,1
2655.84,7,800,196,0,0,1,0
3716.48,21,1627,77,1,1,0,1
4048.96,0,110,78,1,1,1,1
3046.67,19,2514,231,1,1,1,1
3485.86,8,3604,20,0,1,1,1
1254.57,12,2015,64,1,0,0,0
1971.01,7,1611,463,1,0,0,0
1379.41,23,2182,226,1,0,1,0
4946.44,3,3613,162,0,0,1,1
4919.96,3,3506,5,1,0,1,1
2016.79,5,583,234,1,1,0,0
2337.8,17,2161,419,0,1,1,0
516.25,12,996,361,0,1,0,0
241.79,10,2580,323,1,1,0,0
1084.52,23,67,209,1,0,1,1
3706.77,18,2100,202,1,1,0,1
4406.68,7,114,43,0,1,1,1
3053.7,9,2326,405,1,0,1,1
4752.34,20,3276,326,1,0,0,0
2830.2,14,1228,271,1,0,1,1
779.64,11,3653,304,1,1,0,0
3115.88,20,1002,288,1,0,0,0
885.47,7,1677,193,1,1,0,0
568.77,20,3706,264,1,1,1,1
3170.36,1,1398,53,1,0,0,1
4870.65,18,398,52,1,1,1,1
235.39,13,2537,3,1,1,1,1
4368.01,1,3212,155,0,0,0,0
804.61,5,3757,432,1,1,0,0
4084.64,8,3072,378,1,0,0,0
4969.65,1,1170,33,1,1,1,1
4875.98,9,59,114,0,1,0,1
418.58,6,2993,474,1,1,1,1
2334.04,22,2905,363,0,0,1,0
270.73,13,83,91,0,1,0,0
3190.33,0,571,191,1,0,1,1
4252.03,17,169,456,0,0,0,0
412.62,17,2040,72,1,1,0,0
572.02,1,1801,447,0,0,1,0
1122.29,5,35,57,1,0,1,1
158.19,6,3973,339,0,0,1,0
557.2,11,2808,496,1,1,0,0
1273.36,17,1436,290,0,0,1,0
619.31,21,2257,223,0,0,1,0
3323.31,10,1986,150,0,1,1,1
309.63,18,741,63,1,1,1,1
1520.27,18,3621,500,1,1,0,0
3401.26,4,3471,263,0,0,1,1
2353.56,6,2285,109,0,0,0,0
3752.4,4,229,184,1,1,0,1
4370.99,5,59,128,0,0,0,0
2714.06,17,994,283,1,0,0,0
281.53,2,3442,94,0,0,1,0
702.57,5,1507,256,1,0,1,0
1986.06,3,3176,352,0,0,1,0
2587.35,20,2452,153,0,0,1,0
721.02,17,3016,114,1,1,1,1
712.1,19,600,312,1,0,1,0
4380.08,12,156,275,1,1,1,1
2409.36,9,1845,61,1,1,1,1
3567.57,5,2215,276,0,0,1,0
2835.13,6,3707,405,1,1,0,1
3926.92,19,3679,153,0,1,1,1
2768.79,4,1099,212,1,1,1,1
4165.43,10,3188,490,1,1,0,1
1496.9,14,2520,251,0,1,0,0
3516.78,6,505,45,1,1,0,1
222.41,15,2144,431,0,0,0,0
2434.76,2,1810,459,0,0,1,0
1216.39,16,190,346,1,0,0,0
1480.65,4,3972,441,1,0,1,1
4828.55,7,2863,307,0,1,0,0
1157.3,17,3710,102,1,0,1,0
4303.71,10,430,193,1,1,1,1
4552.92,16,3551,488,1,0,0,0
988.04,18,2391,490,0,1,1,0
4626.07,4,3109,38,1,0,0,1
3372.98,22,2722,81,0,1,1,1
3712.93,2,1807,232,0,1,0,1
2185.64,15,42,435,1,0,1,1
3179.39,9,1337,68,1,0,0,0
3388.71,2,481,382,1,0,0,1
4429.78,4,2336,481,0,1,1,1
901.77,13,180,52,0,1,1,0
2796.29,3,3533,362,1,1,1,1
2820.45,1,2969,222,1,0,0,1
1180.26,1,2843,129,0,1,1,1
1279.7,5,196,154,0,1,1,0
4777.05,0,1062,265,0,0,0,0
